,1,2,3,4,5,6,7
1,2.062770833679433,9.308710821954799,6.313084921957422,5.527657757251064,4.736173301528265,4.234094258409277,4.064707353248502
2,1.6215189573501756,6.728120105505121,4.850651651306049,3.874249948172329,3.4915582112042274,2.18162543767771,1.8833706465112583
3,1.5813167938519779,5.035639564902662,3.464001771873642,2.733480163275544,2.351522607396907,1.7060013232326356,1.1853135947237279
4,1.5633884943815144,3.6130910039408364,2.887763921130374,2.2584128780576633,1.8735650562032697,1.4354987755283939,1.0014671303637261
5,1.5978276056942948,3.106200059916771,2.2985740029551627,1.5683769907687153,1.3358822138779616,1.1532988616404354,0.8738946267390489
6,1.6039752156942924,2.754656145205987,1.8891858380131021,1.4228927713844353,1.1957713864910933,0.9574542044791899,0.8501422373536546
7,1.5622373126503475,2.2711477422051285,1.7685542511145116,1.3160173643333275,1.0862333789118093,0.9332136038431099,0.723549759177617
