,1,2,3,4,5,6,7
1,11.46400871213843,53.134277354022586,45.88386065334153,44.429592453579396,29.900804147078635,26.17687281034846,25.63294116861087
2,11.408080238047344,42.4157489300975,33.37805978563665,31.85963185784195,25.57136443514156,17.45893509084621,15.541098037252706
3,11.131948569140011,36.320102330610695,26.59850977301788,26.018678755314244,22.50177384062699,15.871317330781318,11.909529871511326
4,10.942329298613457,24.018319587739093,22.151202211684403,24.004959621802698,23.85507359718185,17.0411197576131,11.637135920686394
5,11.16669830659634,19.77929607777989,18.152971078515414,16.824895190078138,15.96852339154072,13.863416880633782,10.878013941647604
6,11.484887982768674,18.10941932986413,17.555335922220674,15.411189438334635,15.22520475005147,11.40983648790489,11.03026148728342
7,11.552248086139784,17.679398318307932,18.261033765736958,15.831364495341186,14.797094001579081,12.339280171917212,11.648368539081583
